"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","chain_length","chunks","cuda","discrete_comm","embedding_size","epochs","group","hidden_size","ingest_multiple_messages","log_interval","lr","max_message_len","name","num_batches_per_epoch","num_batchs_per_epoch","num_colors","num_listener_views","num_reward_matrices","num_shapes","optimize_jointly","partial_reward_matrix","save_dir","save_outputs","train_chain_length","use_same_agent","vocab_size","wandb","wandb_project_name","inductive_bias","learn_from_demo","learn_from_demos","no_additional_info","num_examples_for_demos","num_utilities_seen_in_training","pedagogical_sampling","perfect_teacher","same_agent_view","shuffle_agents","teacher_alpha","use_bayesian_teacher","train_percent","current_epoch","train_accuracy","train_accuracy_0","train_accuracy_1","train_accuracy_2","train_accuracy_3","train_accuracy_4","train_loss","train_loss_0","train_loss_1","train_loss_2","train_loss_3","train_loss_4","train_prediction_index","train_reward","train_reward_0","train_reward_1","train_reward_2","train_reward_3","train_reward_4","val_accuracy","val_accuracy_0","val_accuracy_1","val_accuracy_2","val_accuracy_3","val_accuracy_4","val_loss","val_loss_0","val_loss_1","val_loss_2","val_loss_3","val_loss_4","val_prediction_index","val_reward","val_reward_0","val_reward_1","val_reward_2","val_reward_3","val_reward_4","train_correlation","train_jsd","train_mean Bayesian score","val_correlation","val_jsd","val_mean Bayesian score","train_jsd_alpha=1","train_jsd_alpha=10","train_jsd_alpha=100","train_jsd_alpha=1000","train_jsd_alpha=10000","train_mean Bayesian score_alpha=1","train_mean Bayesian score_alpha=10","train_mean Bayesian score_alpha=100","train_mean Bayesian score_alpha=1000","train_mean Bayesian score_alpha=10000","train_num_unique_demos","val_jsd_alpha=1","val_jsd_alpha=10","val_jsd_alpha=100","val_jsd_alpha=1000","val_jsd_alpha=10000","val_mean Bayesian score_alpha=1","val_mean Bayesian score_alpha=10","val_mean Bayesian score_alpha=100","val_mean Bayesian score_alpha=1000","val_mean Bayesian score_alpha=10000","val_num_unique_demos"
"imperfect-teacher_num-utils=14_lang_max-message-len=3_1","finished","-","dharakyu","","2023-01-19T21:06:41.000Z","397","","32","2","[14,14]","true","true","64","40","imperfect-teacher_num-utils=14_lang_max-message-len=4","100","false","100","0.000005","3","imperfect-teacher_num-utils=14_lang_max-message-len=3_1","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","","39","","0.92125","0.55375","","","","","-4.475670268535614","-2.025417869091034","","","","","","0.9762233359493586","0.5212495595219042","","","","","0.9175","0.509375","","","","","-4.47564432144165","-1.8006259778141975","","","","","","0.9752445808717308","0.4218608843462305","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=12_lang_max-message-len=4_2","finished","-","dharakyu","","2023-01-19T21:03:33.000Z","404","","32","2","[12,12]","true","true","64","40","imperfect-teacher_num-utils=12_lang_max-message-len=4","100","false","100","0.000005","4","imperfect-teacher_num-utils=12_lang_max-message-len=4_2","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","","39","","0.8990625","0.63","","","","","-4.394686307907104","-2.872253954410553","","","","","","0.9595636293955888","0.6474642298898999","","","","","0.890625","0.626875","","","","","-4.461635603904724","-2.8795927119255067","","","","","","0.959260231424984","0.6404269885079312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=12_lang_max-message-len=4_1","finished","-","dharakyu","","2023-01-19T20:56:39.000Z","407","","32","2","[12,12]","true","true","64","40","imperfect-teacher_num-utils=12_lang_max-message-len=4","100","false","100","0.000005","4","imperfect-teacher_num-utils=12_lang_max-message-len=4_1","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","","39","","0.8825","0.5590625","","","","","-4.370517911911011","-2.175430536419153","","","","","","0.9547945658318352","0.5188935954382298","","","","","0.8903125","0.5196875","","","","","-4.324857158660889","-2.0456333249807357","","","","","","0.9580141182615948","0.4928310208747376","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=14_lang_max-message-len=4_5","finished","-","dharakyu","","2023-01-19T20:49:53.000Z","397","","32","2","[14,14]","true","true","64","40","imperfect-teacher_num-utils=14_lang_max-message-len=4","100","false","100","0.000005","4","imperfect-teacher_num-utils=14_lang_max-message-len=4_5","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","","39","","0.9159375","0.37375","","","","","-4.549849979877472","-0.3522161518037319","","","","","","0.9742233355706696","0.07346258758177526","","","","","0.9096875","0.294375","","","","","-4.4472624826431275","0.4790245027095079","","","","","","0.97581300600091","-0.11752175582641942","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=14_lang_max-message-len=4_4","finished","-","dharakyu","","2023-01-19T20:42:53.000Z","413","","32","2","[14,14]","true","true","64","40","imperfect-teacher_num-utils=14_lang_max-message-len=4","100","false","100","0.000005","4","imperfect-teacher_num-utils=14_lang_max-message-len=4_4","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","","39","","0.9084375","0.420625","","","","","-4.454614448547363","-0.8654123184457422","","","","","","0.973216110050904","0.17963739196286857","","","","","0.9103125","0.3696875","","","","","-4.4132136178016665","-0.13198473423719406","","","","","","0.9749612922920916","0.03213617292941748","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=14_lang_max-message-len=4_3","finished","-","dharakyu","","2023-01-19T20:36:09.000Z","398","","32","2","[14,14]","true","true","64","40","imperfect-teacher_num-utils=14_lang_max-message-len=4","100","false","100","0.000005","4","imperfect-teacher_num-utils=14_lang_max-message-len=4_3","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","","39","","0.9209375","0.65875","","","","","-4.400884001255036","-2.7982889372110367","","","","","","0.978847123315416","0.667354171666356","","","","","0.91","0.6390625","","","","","-4.4240555620193485","-2.8555309104919435","","","","","","0.975423367238412","0.6690875479353908","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=14_lang_max-message-len=4_2","finished","-","dharakyu","","2023-01-19T20:29:33.000Z","389","","32","2","[14,14]","true","true","64","40","imperfect-teacher_num-utils=14_lang_max-message-len=4","100","false","100","0.000005","4","imperfect-teacher_num-utils=14_lang_max-message-len=4_2","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","","39","","0.915","0.588125","","","","","-4.453270020484925","-2.438947229087353","","","","","","0.9755229472966664","0.5511545071618179","","","","","0.9125","0.583125","","","","","-4.459047291278839","-2.394395694732666","","","","","","0.9756796072688748","0.5582497628047923","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=14_lang_max-message-len=4_1","finished","-","dharakyu","","2023-01-19T20:22:47.000Z","400","","32","2","[14,14]","true","true","64","40","imperfect-teacher_num-utils=14_lang_max-message-len=4","100","false","100","0.000005","4","imperfect-teacher_num-utils=14_lang_max-message-len=4_1","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","","39","","0.9159375","0.604375","","","","","-4.4889348912239075","-2.4838035705685617","","","","","","0.9757729898547582","0.6170671625596669","","","","","0.918125","0.6234375","","","","","-4.330163097381591","-2.372577129602432","","","","","","0.9752237097788126","0.6141338099847307","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_pedagogical-sampling_7x7_k=2_4","finished","-","dharakyu","","2023-01-19T19:57:33.000Z","9283","","32","2","","true","false","64","40","perfect-teacher_pedagogical-sampling_7x7_k=2","100","false","100","0.000005","4","perfect-teacher_pedagogical-sampling_7x7_k=2_4","100","","7","","","7","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","true","true","false","false","1","false","","39","","0.80625","0.455","","","","","-3.497039717435837","-0.9444638802111148","","","","","","0.9061309432274572","0.2564156492727574","","","","","0.805","0.455","","","","","-3.541523103713989","-0.9945381753891708","","","","","","0.9064027356986022","0.25992447792670836","","","","","","","","","","","","","","","","","","","","31.15","","","","","","","","","","","31.36"
"perfect-teacher_random-sampling_7x7_k=2_5","finished","-","dharakyu","","2023-01-19T19:03:32.000Z","4604","","32","2","","true","false","64","40","perfect-teacher_random-sampling_7x7_k=2","100","false","100","0.000005","4","perfect-teacher_random-sampling_7x7_k=2_5","100","","7","","","7","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","false","true","false","false","1","false","","39","","0.8034375","0.3925","","","","","-3.5884278297424315","-0.5541210903972388","","","","","","0.9043827908425264","0.14383636772308647","","","","","0.814375","0.381875","","","","","-3.5215143370628357","-0.3929994232207537","","","","","","0.9040516209198676","0.09299241149067348","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_lang_7x7_k=2_3","finished","-","dharakyu","","2023-01-19T18:47:51.000Z","9315","","32","2","","true","true","64","40","perfect-teacher_lang_7x7_k=2","100","false","100","0.000005","12","perfect-teacher_lang_7x7_k=2_3","100","","7","","","7","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","true","false","false","1","false","","39","","0.89125","0.5575","","","","","-3.8181767749786375","-2.088759752511978","","","","","","0.9659159329095433","0.523872922289731","","","","","0.886875","0.550625","","","","","-3.8839645552635194","-2.0755373573303224","","","","","","0.9673998475414304","0.5152236202539064","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_random-sampling_7x7_k=2_4","finished","-","dharakyu","","2023-01-19T17:46:06.000Z","4615","","32","2","","true","false","64","40","perfect-teacher_random-sampling_7x7_k=2","100","false","100","0.000005","4","perfect-teacher_random-sampling_7x7_k=2_4","100","","7","","","7","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","false","true","false","false","1","false","","39","","0.791875","0.3265625","","","","","-3.521432204246521","0.05310030162334442","","","","","","0.8895272637408453","-0.028686039405545777","","","","","0.7796875","0.3184375","","","","","-3.459257597923279","0.15890216127038","","","","","","0.8816000851031148","-0.05904490348339931","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_pedagogical-sampling_7x7_k=2_3","finished","-","dharakyu","","2023-01-19T17:09:21.000Z","10039","","32","2","","true","false","64","40","perfect-teacher_pedagogical-sampling_7x7_k=2","100","false","100","0.000005","4","perfect-teacher_pedagogical-sampling_7x7_k=2_3","100","","7","","","7","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","true","true","false","false","1","false","","39","","0.8075","0.4753125","","","","","-3.542244613170624","-1.2488568702340126","","","","","","0.9003132224994074","0.3166482335046835","","","","","0.8009375","0.4628125","","","","","-3.5842563700675965","-1.2335629071295262","","","","","","0.8972166633256662","0.3053644726348462","","","","","","","","","","","","","","","","","","","","30.83","","","","","","","","","","","30.8"
"perfect-teacher_random-sampling_7x7_k=2_3","finished","-","dharakyu","","2023-01-19T16:28:55.000Z","4601","","32","2","","true","false","64","40","perfect-teacher_random-sampling_7x7_k=2","100","false","100","0.000005","4","perfect-teacher_random-sampling_7x7_k=2_3","100","","7","","","7","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","false","true","false","false","1","false","","39","","0.7971875","0.390625","","","","","-3.587387225627899","-0.5163746273517609","","","","","","0.9019619836690344","0.1221617185614155","","","","","0.7996875","0.393125","","","","","-3.6360030293464662","-0.49529356956481935","","","","","","0.9040771031013496","0.10783179287332707","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_lang_7x7_k=2_2","finished","-","dharakyu","","2023-01-19T16:10:07.000Z","9420","","32","2","","true","true","64","40","perfect-teacher_lang_7x7_k=2","100","false","100","0.000005","12","perfect-teacher_lang_7x7_k=2_2","100","","7","","","7","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","true","false","false","1","false","","39","","0.87625","0.5465625","","","","","-3.812218692302704","-1.9126129212975505","","","","","","0.9609198879135276","0.48309271528523945","","","","","0.8925","0.5421875","","","","","-3.85987536907196","-1.9931498610973355","","","","","","0.9703468883214064","0.4953936791852535","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=2_lang_5","finished","-","dharakyu","","2023-01-19T15:28:22.000Z","653","","32","2","[2,2]","true","true","64","40","imperfect-teacher_num-utils=2_lang","100","false","100","0.000005","12","imperfect-teacher_num-utils=2_lang_5","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","","39","","0.584375","0.4446875","","","","","-2.567935013771057","-1.057731651365757","","","","","","0.5512881181754644","0.22239272023781545","","","","","0.5884375","0.4396875","","","","","-2.4862779423594477","-1.1102738456428052","","","","","","0.5297112448554147","0.23501183904535947","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=2_lang_4","finished","-","dharakyu","","2023-01-19T15:17:10.000Z","666","","32","2","[2,2]","true","true","64","40","imperfect-teacher_num-utils=2_lang","100","false","100","0.000005","12","imperfect-teacher_num-utils=2_lang_4","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","","39","","0.5790625","0.3640625","","","","","-2.5843384850025175","-0.4693417118489742","","","","","","0.5576925247899879","0.0919347522235698","","","","","0.565625","0.3459375","","","","","-2.2786986881494524","-0.0008926148712635041","","","","","","0.5024140858453037","-0.011971135304380768","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
